"","id","ic50_np","mse_np","auc_np","ic50_mf","mse_mf","auc_mf","ic50_sf","mse_sf","auc_sf","ic50_npb","mse_npb","auc_npb","lambda"
"66","afatinib_P1_T4_2",0.218622017127612,35.9103130239826,132.767959294387,0.223806670508064,40.8475345280581,131.645831580192,0.238510628716987,59.7283041251946,160.708957509772,0.4701979480042,248.421869821756,197.717114511525,0.1
"67","afatinib_P1_T4_3",0.75422513509503,27.8582544292868,242.152898654662,0.793058728693617,31.079181695746,241.998223570945,0.869141322246512,42.1087552197759,247.42715856096,2.69590219993336,346.207452590865,441.750734173891,5
"68","afatinib_P1_T4_4",0.0332094441116759,18.4453205205387,34.7342736615347,0.0332002882379228,22.7724853566856,34.7901609730036,0.0322074546027618,32.9898289748259,83.3506569959263,0.347485870066013,622.532561121142,141.018905297576,0.1
"69","afatinib_P1_T4_5",0.570939025260461,61.9310186280886,178.320444589343,0.583094640999345,72.6948053465035,178.097566030721,0.602713770377261,82.7582773805109,209.442395730002,0.73172575676604,144.057258910415,237.182107757491,0.1
"70","afatinib_P2_T1_1",0.178989330482939,72.9836321278443,432.967250109531,0.178989330482939,73.2683261248101,432.613305672782,0.00701624512240075,121.028996364104,461.132376911853,0.392998289784471,98.2868188711784,413.475339748147,0.01
"71","afatinib_P2_T1_3",11.589488140137,75.0722534597458,1780.1341563514,12.0482703704364,121.236908079508,1760.60136089736,20.9783860523539,129.846799632711,1773.85887434785,3.20992889091304,180.656884165351,1727.73534041799,5
"72","afatinib_P2_T1_4",0.217021610780131,20.4555553953428,376.264318152567,0.208450865456577,26.7925126005094,375.877787249165,0.0986275881539139,75.693734129537,407.157153785889,0.534677723955435,130.186891380037,370.516391024494,0.1
"73","afatinib_P2_T1_5",0.218387372391519,50.8398534026048,611.039178831694,0.208932475609051,71.6870498869216,609.816224961351,0.021941121968631,116.955286084015,616.752838183537,0.545100223051066,164.200567821001,594.22052832114,0.1
"74","afatinib_P2_T2_1",0.230303771608651,232.892011978032,745.735358602285,0.237526439911976,247.35879023817,744.592008941803,0.0142245109648018,296.142175026811,750.756260343557,0.290748459156608,281.521288999628,700.062550545055,0.01
"75","afatinib_P2_T2_2",0.262634640897762,38.6696582876873,782.484988364885,0.245516000709057,41.2054821818895,781.461845156382,0.0105774946490629,102.601239712702,797.764263748692,0.872022514020855,121.880604711159,750.389220943489,0.1
"76","afatinib_P2_T2_3",0.101290668068713,95.3454639856971,583.356881037742,0.0971955505718226,136.581549880163,579.403877430666,0.0687379365604344,231.272256524868,683.50493845431,0.447990422342533,473.080598314613,477.934932887253,0.1
"77","afatinib_P2_T2_4",0.0476479261975657,13.088533273929,803.551356584918,0.0517484667358687,20.3359496906627,800.003110354987,0.00239053291620372,41.4631323701224,864.730664250243,2.41627002940371,151.188282856086,677.862294713817,5
"78","afatinib_P2_T2_5",0.336070406137402,83.1915348801164,1051.87249077683,0.354533950271972,90.885204111517,1048.37558165036,0.308161135537095,102.05556994076,1084.87483538254,0.520416830598664,159.175322092273,1024.31591987746,0.1
"79","afatinib_P2_T4_1",0.41536789160381,443.860209760065,767.266112176993,0.415385634234815,463.007708079826,766.766703675998,18.5423289529365,504.780994478297,773.237009761074,2.79496754946303,676.452666764172,703.680944072246,5
"80","afatinib_P2_T4_2",0.10486704182726,115.209025902859,677.836661905717,0.114528318260215,146.891145177458,673.402123765903,0.111154110564401,192.866251199787,741.138983516962,0.157440321162444,193.935117480521,611.254886070059,0.01
"81","afatinib_P2_T4_3",0.0494034547969182,14.762196205582,361.472340793988,0.0536964675807573,23.0962443152613,359.514983005469,0.0112297300255961,56.8069028081247,423.694353621846,2.02126037536843,398.864814630503,244.488229114274,5
"82","afatinib_P2_T5_1",0.0988849009078011,71.3742909340801,587.105861295678,0.0971440919772218,91.8243561557732,583.813679760353,0.0748867190170606,133.381414710151,640.561858627729,0.408446114753437,283.418247469988,481.699896941336,0.1
"83","afatinib_P2_T5_2",0.0994456183569515,54.3808695611385,472.669633973186,0.0918174794940172,97.7649797554325,469.837167279927,0.00806577058551391,175.916780867475,534.141924233247,0.425908396599269,360.334227358055,413.8895014228,0.1
"84","afatinib_P2_T5_4",0.370948103555483,180.407693851313,1224.5606619303,0.392258834583474,226.818755483471,1199.02468217153,0.383729008780039,229.045461675576,1211.26803933125,0.572395720203169,379.97634168521,1126.6913186616,0.1
"85","afatinib_P2_T5_5",0.312957656596313,77.9922982290902,994.321809442276,0.345915991921345,94.2393803337551,994.953033653854,0.311914074511372,116.301939574044,1083.74585899287,2.4743894631205,401.470245296197,949.821770973035,5
"86","afatinib_P3_T1_1",10.999366347221,22.6864391245532,1735.38607259126,11.7105440299187,26.2933481560236,1734.19348768901,40.8615846396549,28.1444011862826,1736.91943417579,7.14695651030386,35.6180831700318,1718.21168960261,5
"87","afatinib_P3_T1_2",9.6894213219523,102.700537581762,1342.28175236213,9.85058765954198,107.31976359585,1340.5698615567,14.3644843662669,118.25086441891,1354.51398166013,9.95716063141889,128.468013575895,1346.82451767768,5
"88","afatinib_P3_T1_3",10.2519458616353,120.926317076129,1878.70448057809,10.6758519764491,128.370146638904,1880.68981954581,10.5731450715851,130.890041041072,1887.08102476865,2.97072825897873,161.849328086378,1826.20891483734,5
"89","afatinib_P3_T1_4",11.5774230225596,82.1760717613711,1467.69086465224,11.5774230225596,83.9244704964597,1462.86009947857,12.1015501353915,91.7709168097417,1472.66778860211,9.28482946289015,131.871047550928,1431.64352636022,5
"90","afatinib_P3_T1_5",13.3591063277317,96.5406569911846,1881.37607599537,14.8850682927558,122.128950092872,1872.52786219005,29.0690007327151,123.397349815236,1881.0278238845,4.25921237539906,249.402137263699,1768.39883229168,5
"91","afatinib_P3_T2_1",0.131376699876392,13.4873019847153,1779.71714409307,0.133535933438805,18.2871581016046,1769.36345076124,0.00559334198577619,19.9607071788374,1777.32074344778,0.420004557069981,26.8876936125515,1744.40759385541,0.0389942032501159
"92","afatinib_P3_T2_2",9.26759690356253,36.4259126275344,1447.03586455132,9.26759690356253,40.1020766764665,1446.19826925224,78.8360943396161,48.057890131506,1455.17608745438,5.14533851668121,64.6702487147746,1441.3477860364,5
"93","afatinib_P3_T2_3",9.35649982191556,53.9739392316477,1575.91532563929,9.5021130367645,58.0680807664693,1571.91073355699,106.674099577481,67.0419778721608,1579.51049641571,4.19382286657163,84.9848522850035,1572.34316980215,5
"94","afatinib_P3_T2_4",7.26995163699733,58.8613792417736,1755.41150429623,7.27365710140076,71.0542329542628,1750.68721976321,25.2113940983653,83.5929299284968,1752.63914972335,1.16960745909366,108.676852978594,1748.73348116853,0.0643336074961116
"95","afatinib_P3_T2_5",12.2231255941588,200.665090826288,2125.49314789688,13.8853306443063,215.222130710398,2114.38662587714,15.7693324645758,215.520516119294,2116.03331972869,2.96460862283726,340.825056164896,1970.06959006596,5
"96","afatinib_P3_T3_1",1.34969387856026,21.6885981200021,1685.90033118724,1.51036717480284,25.6343869574405,1684.93049684112,20.8714172021949,29.5021462690085,1674.13864258938,2.43851482648259,57.724080703648,1590.6456848782,5
"97","afatinib_P3_T3_2",10.2380398894284,83.4358907406179,1740.14237843857,10.2380398894284,89.8380044502502,1737.00168461398,33.913424382057,94.5691732359755,1730.56682068809,6.09954171597537,108.603894486697,1695.75381677263,5
"98","afatinib_P3_T3_3",8.26522479180648,43.5630762850031,1862.18008569926,8.91151577780448,48.2847428784947,1855.18762386225,11.753451426718,57.1579839153116,1869.3216720213,3.73816172955428,65.1361128266601,1857.83352727431,2
"99","afatinib_P3_T3_4",13.8729051866242,33.769434473925,2088.27511530937,15.9202107348757,45.0720889717857,2079.94715244412,47.9225241624503,45.9812421959787,2088.93671302257,2.19954825379403,79.0827848555633,2036.75051721019,2
"100","afatinib_P3_T3_5",0.98003429735196,62.4453953419502,1521.87418526422,1.12083336541552,66.4987853890295,1519.50731810803,2.18590493663241,86.3789578901868,1516.20174900765,2.51721501783455,109.150774329752,1490.1072049512,5
"101","afatinib_P3_T4_1",8.00785666402239,20.6373209046967,961.869416154835,8.00785666402239,32.5799838586872,958.504990834092,71.6405874970229,53.9877608419875,968.854850999101,8.38261772107035,52.3968278070031,980.242692303449,5
"102","afatinib_P3_T4_2",3.18371501980895,62.9443243504692,975.188993500801,3.59197513489978,78.3014099882383,973.080958166814,153.581948208796,108.320386363719,971.187815966224,3.79576199541631,140.752278364243,978.666532485449,5
"103","afatinib_P3_T4_3",7.3307647025433,25.5684196970458,962.343656612577,7.6811366324926,36.8769805085514,958.974395055719,75.7554572921035,56.5934498447992,968.86570264714,7.96217928332762,54.4498358693022,956.634801728439,5
"104","afatinib_P3_T4_4",1.56176814949206,18.3679046568007,1048.38973584138,1.77639398258838,22.2917445195572,1047.08929911994,39.1554380636981,33.9194592668709,1045.0757820162,3.72896311732332,79.5897943957042,1052.10887531702,5
"105","akt_P1_T1_1",8.34866094943146,80.604802166063,1303.14179123489,8.78438412406936,131.554715670935,1290.81871462043,9.36030472537387,138.741606684779,1281.7456251084,8.52310827374099,228.086006887539,1342.8675748124,5
"106","akt_P1_T1_2",10.7485533480437,133.97114904491,1752.04085783882,12.4086294660842,147.03806900871,1739.86969319922,15.3441393200798,152.348886100375,1736.51178648508,3.76125398884411,239.633341650242,1759.72827524158,2
"107","akt_P1_T1_3",3.82926322522802,32.0090149212982,668.934715809654,3.82926322522802,34.0801482428814,668.764561210704,16.5297094053855,41.3085614660493,679.595009508104,4.60028494603099,56.6910911228893,688.339854038806,5
"108","akt_P1_T1_4",4.38383816034015,21.6670296514927,878.619104753602,4.38383816034015,26.5914755879962,877.911722786866,6.66668789948796,36.1245592699144,883.306698940538,5.06445007040369,37.5589538509738,888.303136480551,5
"109","akt_P1_T2_1",4.38626303539864,26.8170417303136,731.272508623013,4.53126716343209,31.032812924341,731.070461664738,7.02932702373817,35.6065327783002,734.568797026637,5.34297318543517,45.0191262391751,755.42289728756,5
"110","akt_P1_T2_2",8.2415603920861,39.9008094001006,1057.5714514369,8.27521596739165,45.9824456083488,1056.46234816034,10.231968823969,64.7675365493875,1041.87414906221,7.3196118429087,74.1076786203608,1031.85996496552,2
"111","akt_P1_T2_3",4.11977137545548,22.3213984541165,727.745186328972,4.33837571521582,26.143610072599,727.085278398323,7.62902137209775,30.398403161689,727.950924681348,5.39812503403796,40.1826705448477,741.253550524902,5
"112","akt_P1_T2_4",8.87896173167181,45.159059725134,1626.56751184055,9.45783095427441,61.0429210276954,1622.20775687727,17.2189933684754,67.5770780665265,1613.57204955173,4.92309404073207,103.972938305446,1607.13622292065,2
"113","akt_P1_T2_5",6.53736103580966,33.554679716502,1085.08346764648,6.92151837464083,39.4838812978599,1084.1735579833,9.77708483101318,44.7496196610512,1090.29499661519,6.76432063035297,45.1102260793221,1104.7331388989,5
"114","akt_P1_T3_1",7.86287109340421,47.4560202276796,1258.39865917079,8.0036707406959,50.9268949309628,1256.95376451219,14.9606599164261,52.9547829844029,1254.88137158917,6.68922704218731,58.7034977830817,1245.35889649467,2
"115","akt_P1_T3_2",12.1202323975041,19.7822693561062,1759.12543570794,12.6727198312759,38.8012125557827,1751.59040135202,13.4819246470933,39.6222130647807,1749.92304374799,8.91376200961339,93.7538001648027,1706.1957433566,2
"116","akt_P1_T3_3",7.75745616276824,106.733395019551,1085.5748913156,7.82691791646117,114.634093912628,1078.16795718459,7.69980401051956,121.003332437149,1060.44081611307,5.89687910997562,201.305197537401,1148.0488324762,5
"117","akt_P1_T3_5",9.27187275028531,36.6099118840187,1710.62176894816,9.47811416644634,50.7424544308748,1670.73172139003,11.1082600785333,75.1236622854528,1667.86709016342,3.43457309576318,161.449932335944,1651.50855775453,2
"118","akt_P1_T4_2",10.7840602593143,78.8454011371996,1366.09137484952,11.1690275439513,91.6914412809814,1361.26843245472,12.8347916733379,102.38184195851,1375.17491111741,10.5460824566651,142.344147672514,1359.36852031066,5
"119","akt_P1_T4_3",6.67451406737185,71.0904679016717,872.508046219913,7.01795865795876,81.1146784905782,869.89382677693,8.31811626622717,84.1646997937002,862.872314291296,6.20644568574865,93.1719283973607,890.219874310224,5
"120","akt_P1_T4_4",3.75340211774298,74.2522567152844,674.273089157362,4.21706503839248,80.7799774687039,673.82249043169,4.65166288738829,87.7524700740787,658.586499387528,4.81427995943601,99.7553669970854,702.114075360509,5
"121","akt_P1_T4_5",7.99031356923987,57.2008178688432,1443.58469005737,8.52546142059297,67.1710713280684,1440.94573538907,8.94842461508911,71.3153773312882,1424.26910154937,5.55794947798556,110.629739747469,1433.69066144254,5
"122","doxorubicin_P1_T1_1",2.27256769113419,73.9995996751031,387.063064869506,2.30218230709374,91.2127710262278,386.338758816676,2.31056875145365,93.1393898227061,384.99144770349,3.80270654989593,371.399868683985,554.477851636919,5
"123","doxorubicin_P1_T1_2",2.7996678727574,173.591631954383,483.528427021689,3.05092606834664,189.388601577508,482.027693015369,3.2885892285331,208.443609752048,476.891747484441,4.07377809460648,289.883695213821,612.577050823226,5
